member_id,client_id,plan_tier
M035521,CL0037,Bronze
M035522,CL0040,Bronze
M035523,CL0016,Silver
M035524,CL0031,Silver
M035525,CL0033,Bronze
M035526,CL0033,Gold
M035527,CL0033,Silver
M035528,CL0050,Silver
M035529,CL0043,Silver
M035530,CL0043,Bronze
M035531,CL0043,Silver
M035532,CL0041,Silver
M035533,CL0037,Silver
M035534,CL0016,Silver
M035535,CL0043,Bronze
M035536,CL0019,Bronze
M035537,CL0037,Silver
M035538,CL0012,Bronze
M035539,CL0033,Bronze
M035540,CL0020,Silver
M035541,CL0037,Silver
M035542,CL0043,Bronze
M035543,CL0001,Silver
M035544,CL0013,Gold
M035545,CL0048,Gold
M035546,CL0016,Silver
M035547,CL0037,Gold
M035548,CL0042,Gold
M035549,CL0037,Bronze
M035550,CL0003,Bronze
M035551,CL0037,Bronze
M035552,CL0050,Bronze
M035553,CL0026,Silver
M035554,CL0037,Silver
M035555,CL0019,Bronze
M035556,CL0050,Silver
M035557,CL0016,Bronze
M035558,CL0020,Bronze
M035559,CL0015,Bronze
M035560,CL0050,Bronze
M035561,CL0033,Silver
M035562,CL0016,Bronze
M035563,CL0013,Gold
M035564,CL0043,Gold
M035565,CL0010,Bronze
M035566,CL0033,Gold
M035567,CL0033,Silver
M035568,CL0040,Silver
M035569,CL0037,Bronze
M035570,CL0043,Silver
M035571,CL0005,Gold
M035572,CL0031,Bronze
M035573,CL0011,Gold
M035574,CL0031,Silver
M035575,CL0033,Bronze
M035576,CL0033,Silver
M035577,CL0048,Bronze
M035578,CL0048,Silver
M035579,CL0020,Bronze
M035580,CL0037,Silver
M035581,CL0037,Bronze
M035582,CL0050,Gold
M035583,CL0011,Bronze
M035584,CL0033,Silver
M035585,CL0031,Bronze
M035586,CL0021,Silver
M035587,CL0033,Bronze
M035588,CL0019,Silver
M035589,CL0005,Bronze
M035590,CL0040,Gold
M035591,CL0012,Silver
M035592,CL0020,Gold
M035593,CL0033,Bronze
M035594,CL0033,Silver
M035595,CL0036,Silver
M035596,CL0050,Silver
M035597,CL0031,Gold
M035598,CL0013,Bronze
M035599,CL0013,Silver
M035600,CL0032,Silver
M035601,CL0029,Gold
M035602,CL0046,Gold
M035603,CL0032,Silver
M035604,CL0032,Bronze
M035605,CL0043,Silver
M035606,CL0041,Silver
M035607,CL0037,Gold
M035608,CL0032,Bronze
M035609,CL0016,Silver
M035610,CL0033,Gold
M035611,CL0013,Bronze
M035612,CL0032,Bronze
M035613,CL0043,Bronze
M035614,CL0032,Bronze
M035615,CL0010,Bronze
M035616,CL0003,Silver
M035617,CL0043,Silver
M035618,CL0016,Bronze
M035619,CL0032,Silver
M035620,CL0040,Silver
M035621,CL0016,Silver
M035622,CL0037,Bronze
M035623,CL0011,Bronze
M035624,CL0038,Bronze
M035625,CL0010,Bronze
M035626,CL0019,Gold
M035627,CL0016,Bronze
M035628,CL0043,Bronze
M035629,CL0032,Silver
M035630,CL0043,Gold
M035631,CL0033,Gold
M035632,CL0042,Silver
M035633,CL0033,Silver
M035634,CL0032,Silver
M035635,CL0036,Gold
M035636,CL0019,Bronze
M035637,CL0048,Silver
M035638,CL0045,Silver
M035639,CL0010,Silver
M035640,CL0046,Gold
M035641,CL0015,Gold
M035642,CL0037,Silver
M035643,CL0043,Bronze
M035644,CL0016,Gold
M035645,CL0012,Silver
M035646,CL0040,Silver
M035647,CL0032,Silver
M035648,CL0032,Silver
M035649,CL0040,Silver
M035650,CL0016,Silver
M035651,CL0012,Silver
M035652,CL0050,Gold
M035653,CL0037,Silver
M035654,CL0033,Silver
M035655,CL0020,Silver
M035656,CL0050,Silver
M035657,CL0016,Gold
M035658,CL0015,Silver
M035659,CL0020,Silver
M035660,CL0037,Bronze
M035661,CL0016,Bronze
M035662,CL0020,Gold
M035663,CL0032,Gold
M035664,CL0033,Silver
M035665,CL0013,Bronze
M035666,CL0035,Gold
M035667,CL0028,Gold
M035668,CL0021,Silver
M035669,CL0011,Silver
M035670,CL0050,Silver
M035671,CL0037,Gold
M035672,CL0012,Bronze
M035673,CL0026,Bronze
M035674,CL0011,Gold
M035675,CL0032,Silver
M035676,CL0037,Silver
M035677,CL0010,Bronze
M035678,CL0048,Silver
M035679,CL0027,Silver
M035680,CL0016,Silver
M035681,CL0013,Silver
M035682,CL0013,Gold
M035683,CL0043,Gold
M035684,CL0032,Bronze
M035685,CL0041,Bronze
M035686,CL0016,Silver
M035687,CL0020,Silver
M035688,CL0031,Gold
M035689,CL0032,Silver
M035690,CL0012,Gold
M035691,CL0008,Silver
M035692,CL0050,Silver
M035693,CL0036,Silver
M035694,CL0010,Silver
M035695,CL0040,Silver
M035696,CL0025,Silver
M035697,CL0041,Silver
M035698,CL0050,Bronze
M035699,CL0003,Bronze
M035700,CL0050,Bronze
M035701,CL0015,Silver
M035702,CL0019,Silver
M035703,CL0033,Gold
M035704,CL0037,Bronze
M035705,CL0015,Gold
M035706,CL0013,Silver
M035707,CL0019,Gold
M035708,CL0020,Bronze
M035709,CL0020,Silver
M035710,CL0015,Bronze
M035711,CL0050,Silver
M035712,CL0041,Silver
M035713,CL0050,Silver
M035714,CL0012,Gold
M035715,CL0011,Gold
M035716,CL0032,Bronze
M035717,CL0033,Silver
M035718,CL0033,Silver
M035719,CL0012,Gold
M035720,CL0043,Silver
M035721,CL0032,Gold
M035722,CL0026,Silver
M035723,CL0032,Silver
M035724,CL0008,Bronze
M035725,CL0016,Bronze
M035726,CL0050,Silver
M035727,CL0033,Silver
M035728,CL0011,Gold
M035729,CL0019,Silver
M035730,CL0015,Bronze
M035731,CL0048,Silver
M035732,CL0042,Bronze
M035733,CL0033,Silver
M035734,CL0050,Bronze
M035735,CL0027,Silver
M035736,CL0043,Bronze
M035737,CL0032,Silver
M035738,CL0043,Silver
M035739,CL0045,Bronze
M035740,CL0032,Bronze
M035741,CL0015,Silver
M035742,CL0015,Gold
M035743,CL0019,Gold
M035744,CL0016,Silver
M035745,CL0030,Gold
M035746,CL0032,Bronze
M035747,CL0012,Bronze
M035748,CL0045,Silver
M035749,CL0001,Gold
M035750,CL0013,Bronze
M035751,CL0001,Gold
M035752,CL0050,Bronze
M035753,CL0031,Silver
M035754,CL0015,Gold
M035755,CL0013,Silver
M035756,CL0026,Silver
M035757,CL0050,Bronze
M035758,CL0033,Silver
M035759,CL0024,Gold
M035760,CL0026,Bronze
M035761,CL0013,Bronze
M035762,CL0032,Bronze
M035763,CL0031,Silver
M035764,CL0037,Bronze
M035765,CL0015,Silver
M035766,CL0013,Bronze
M035767,CL0033,Gold
M035768,CL0038,Gold
M035769,CL0032,Silver
M035770,CL0041,Gold
M035771,CL0043,Gold
M035772,CL0046,Silver
M035773,CL0027,Silver
M035774,CL0045,Gold
M035775,CL0037,Bronze
M035776,CL0033,Silver
M035777,CL0033,Silver
M035778,CL0001,Bronze
M035779,CL0033,Bronze
M035780,CL0040,Silver
M035781,CL0050,Bronze
M035782,CL0031,Gold
M035783,CL0050,Gold
M035784,CL0015,Silver
M035785,CL0050,Bronze
M035786,CL0033,Bronze
M035787,CL0036,Silver
M035788,CL0033,Bronze
M035789,CL0050,Silver
M035790,CL0008,Bronze
M035791,CL0031,Silver
M035792,CL0043,Gold
M035793,CL0015,Gold
M035794,CL0033,Bronze
M035795,CL0032,Bronze
M035796,CL0042,Silver
M035797,CL0047,Bronze
M035798,CL0016,Silver
M035799,CL0037,Silver
M035800,CL0033,Silver
M035801,CL0036,Silver
M035802,CL0016,Silver
M035803,CL0019,Bronze
M035804,CL0033,Silver
M035805,CL0001,Gold
M035806,CL0037,Gold
M035807,CL0014,Silver
M035808,CL0050,Silver
M035809,CL0043,Silver
M035810,CL0033,Silver
M035811,CL0043,Silver
M035812,CL0050,Bronze
M035813,CL0040,Silver
M035814,CL0033,Bronze
M035815,CL0032,Gold
M035816,CL0042,Silver
M035817,CL0037,Bronze
M035818,CL0032,Silver
M035819,CL0032,Gold
M035820,CL0016,Silver
M035821,CL0040,Bronze
M035822,CL0043,Silver
M035823,CL0001,Silver
M035824,CL0012,Gold
M035825,CL0050,Silver
M035826,CL0015,Bronze
M035827,CL0037,Silver
M035828,CL0032,Silver
M035829,CL0032,Bronze
M035830,CL0012,Gold
M035831,CL0013,Bronze
M035832,CL0033,Bronze
M035833,CL0027,Bronze
M035834,CL0041,Bronze
M035835,CL0050,Gold
M035836,CL0042,Silver
M035837,CL0031,Bronze
M035838,CL0032,Gold
M035839,CL0014,Silver
M035840,CL0037,Silver
M035841,CL0032,Bronze
M035842,CL0043,Gold
M035843,CL0033,Silver
M035844,CL0015,Bronze
M035845,CL0031,Silver
M035846,CL0037,Bronze
M035847,CL0043,Bronze
M035848,CL0023,Bronze
M035849,CL0037,Silver
M035850,CL0015,Gold
M035851,CL0045,Silver
M035852,CL0033,Silver
M035853,CL0040,Bronze
M035854,CL0030,Bronze
M035855,CL0050,Silver
M035856,CL0037,Gold
M035857,CL0013,Silver
M035858,CL0033,Bronze
M035859,CL0019,Bronze
M035860,CL0043,Bronze
M035861,CL0040,Bronze
M035862,CL0032,Silver
M035863,CL0020,Bronze
M035864,CL0043,Bronze
M035865,CL0043,Silver
M035866,CL0032,Bronze
M035867,CL0037,Bronze
M035868,CL0019,Gold
M035869,CL0021,Gold
M035870,CL0050,Gold
M035871,CL0037,Bronze
M035872,CL0010,Gold
M035873,CL0032,Silver
M035874,CL0030,Bronze
M035875,CL0016,Silver
M035876,CL0050,Bronze
M035877,CL0013,Silver
M035878,CL0020,Bronze
M035879,CL0043,Bronze
M035880,CL0013,Bronze
M035881,CL0027,Bronze
M035882,CL0033,Silver
M035883,CL0020,Gold
M035884,CL0031,Bronze
M035885,CL0033,Gold
M035886,CL0050,Gold
M035887,CL0043,Silver
M035888,CL0012,Silver
M035889,CL0033,Silver
M035890,CL0034,Gold
M035891,CL0020,Gold
M035892,CL0016,Silver
M035893,CL0033,Gold
M035894,CL0031,Gold
M035895,CL0045,Silver
M035896,CL0015,Bronze
M035897,CL0008,Silver
M035898,CL0045,Bronze
M035899,CL0044,Gold
M035900,CL0031,Silver
M035901,CL0039,Silver
M035902,CL0043,Silver
M035903,CL0016,Bronze
M035904,CL0035,Gold
M035905,CL0037,Silver
M035906,CL0024,Bronze
M035907,CL0050,Silver
M035908,CL0050,Bronze
M035909,CL0032,Bronze
M035910,CL0011,Bronze
M035911,CL0048,Gold
M035912,CL0032,Gold
M035913,CL0013,Gold
M035914,CL0037,Silver
M035915,CL0037,Silver
M035916,CL0013,Bronze
M035917,CL0019,Silver
M035918,CL0043,Silver
M035919,CL0050,Gold
M035920,CL0031,Gold
M035921,CL0013,Gold
M035922,CL0023,Gold
M035923,CL0032,Gold
M035924,CL0019,Bronze
M035925,CL0033,Bronze
M035926,CL0001,Silver
M035927,CL0042,Bronze
M035928,CL0043,Gold
M035929,CL0040,Silver
M035930,CL0020,Bronze
M035931,CL0033,Silver
M035932,CL0026,Silver
M035933,CL0030,Silver
M035934,CL0037,Silver
M035935,CL0043,Silver
M035936,CL0043,Bronze
M035937,CL0016,Silver
M035938,CL0036,Silver
M035939,CL0016,Gold
M035940,CL0033,Bronze
M035941,CL0026,Gold
M035942,CL0041,Silver
M035943,CL0050,Gold
M035944,CL0019,Silver
M035945,CL0043,Gold
M035946,CL0037,Bronze
M035947,CL0033,Bronze
M035948,CL0032,Bronze
M035949,CL0020,Bronze
M035950,CL0016,Silver
M035951,CL0011,Silver
M035952,CL0037,Silver
M035953,CL0016,Gold
M035954,CL0032,Bronze
M035955,CL0043,Bronze
M035956,CL0037,Bronze
M035957,CL0015,Silver
M035958,CL0037,Bronze
M035959,CL0016,Silver
M035960,CL0040,Silver
M035961,CL0011,Bronze
M035962,CL0013,Gold
M035963,CL0050,Gold
M035964,CL0019,Gold
M035965,CL0013,Silver
M035966,CL0016,Silver
M035967,CL0025,Bronze
M035968,CL0043,Gold
M035969,CL0013,Bronze
M035970,CL0001,Silver
M035971,CL0043,Bronze
M035972,CL0019,Gold
M035973,CL0011,Silver
M035974,CL0003,Bronze
M035975,CL0045,Bronze
M035976,CL0032,Bronze
M035977,CL0033,Gold
M035978,CL0033,Bronze
M035979,CL0032,Silver
M035980,CL0040,Bronze
M035981,CL0045,Silver
M035982,CL0033,Gold
M035983,CL0043,Gold
M035984,CL0001,Silver
M035985,CL0032,Silver
M035986,CL0033,Bronze
M035987,CL0016,Silver
M035988,CL0014,Gold
M035989,CL0013,Silver
M035990,CL0019,Silver
M035991,CL0043,Gold
M035992,CL0003,Gold
M035993,CL0033,Silver
M035994,CL0010,Silver
M035995,CL0033,Silver
M035996,CL0016,Bronze
M035997,CL0014,Gold
M035998,CL0032,Bronze
M035999,CL0016,Bronze
M036000,CL0027,Silver
M036001,CL0033,Silver
M036002,CL0050,Bronze
M036003,CL0033,Silver
M036004,CL0032,Silver
M036005,CL0033,Silver
M036006,CL0032,Silver
M036007,CL0033,Bronze
M036008,CL0033,Gold
M036009,CL0032,Gold
M036010,CL0040,Silver
M036011,CL0030,Silver
M036012,CL0012,Silver
M036013,CL0033,Gold
M036014,CL0041,Bronze
M036015,CL0040,Silver
M036016,CL0016,Silver
M036017,CL0033,Bronze
M036018,CL0050,Silver
M036019,CL0012,Gold
M036020,CL0032,Bronze
M036021,CL0020,Bronze
M036022,CL0041,Silver
M036023,CL0020,Bronze
M036024,CL0037,Bronze
M036025,CL0014,Gold
M036026,CL0010,Silver
M036027,CL0012,Bronze
M036028,CL0016,Silver
M036029,CL0043,Bronze
M036030,CL0013,Bronze
M036031,CL0003,Silver
M036032,CL0043,Bronze
M036033,CL0027,Gold
M036034,CL0033,Bronze
M036035,CL0011,Bronze
M036036,CL0045,Silver
M036037,CL0032,Gold
M036038,CL0012,Bronze
M036039,CL0033,Silver
M036040,CL0026,Silver
M036041,CL0024,Gold
M036042,CL0031,Bronze
M036043,CL0032,Gold
M036044,CL0033,Bronze
M036045,CL0013,Gold
M036046,CL0040,Bronze
M036047,CL0003,Silver
M036048,CL0037,Silver
M036049,CL0015,Silver
M036050,CL0032,Silver
M036051,CL0033,Silver
M036052,CL0033,Silver
M036053,CL0041,Gold
M036054,CL0032,Bronze
M036055,CL0043,Bronze
M036056,CL0050,Bronze
M036057,CL0050,Gold
M036058,CL0020,Silver
M036059,CL0003,Silver
M036060,CL0037,Gold
M036061,CL0016,Silver
M036062,CL0040,Silver
M036063,CL0001,Bronze
M036064,CL0040,Bronze
M036065,CL0010,Silver
M036066,CL0043,Bronze
M036067,CL0033,Gold
M036068,CL0014,Silver
M036069,CL0032,Gold
M036070,CL0032,Silver
M036071,CL0043,Silver
M036072,CL0032,Silver
M036073,CL0033,Silver
M036074,CL0020,Silver
M036075,CL0037,Silver
M036076,CL0010,Gold
M036077,CL0050,Gold
M036078,CL0033,Silver
M036079,CL0043,Gold
M036080,CL0040,Bronze
M036081,CL0016,Silver
M036082,CL0019,Silver
M036083,CL0019,Bronze
M036084,CL0016,Silver
M036085,CL0001,Gold
M036086,CL0043,Bronze
M036087,CL0032,Silver
M036088,CL0033,Bronze
M036089,CL0032,Bronze
M036090,CL0013,Bronze
M036091,CL0032,Bronze
M036092,CL0019,Gold
M036093,CL0043,Silver
M036094,CL0037,Bronze
M036095,CL0015,Gold
M036096,CL0037,Silver
M036097,CL0033,Silver
M036098,CL0011,Silver
M036099,CL0010,Gold
M036100,CL0013,Silver
M036101,CL0042,Silver
M036102,CL0043,Bronze
M036103,CL0033,Bronze
M036104,CL0001,Bronze
M036105,CL0020,Silver
M036106,CL0031,Gold
M036107,CL0019,Bronze
M036108,CL0033,Gold
M036109,CL0010,Bronze
M036110,CL0001,Gold
M036111,CL0033,Bronze
M036112,CL0016,Silver
M036113,CL0037,Silver
M036114,CL0040,Gold
M036115,CL0033,Bronze
M036116,CL0050,Gold
M036117,CL0033,Gold
M036118,CL0040,Silver
M036119,CL0033,Bronze
M036120,CL0042,Silver
M036121,CL0030,Bronze
M036122,CL0031,Bronze
M036123,CL0020,Silver
M036124,CL0033,Silver
M036125,CL0027,Silver
M036126,CL0050,Gold
M036127,CL0033,Bronze
M036128,CL0020,Silver
M036129,CL0032,Silver
M036130,CL0040,Silver
M036131,CL0042,Silver
M036132,CL0033,Gold
M036133,CL0001,Silver
M036134,CL0043,Silver
M036135,CL0045,Silver
M036136,CL0043,Bronze
M036137,CL0037,Silver
M036138,CL0003,Silver
M036139,CL0050,Silver
M036140,CL0010,Gold
M036141,CL0013,Silver
M036142,CL0033,Silver
M036143,CL0032,Silver
M036144,CL0040,Bronze
M036145,CL0033,Silver
M036146,CL0001,Gold
M036147,CL0033,Bronze
M036148,CL0043,Silver
M036149,CL0043,Silver
M036150,CL0014,Silver
M036151,CL0021,Silver
M036152,CL0013,Bronze
M036153,CL0038,Silver
M036154,CL0033,Bronze
M036155,CL0032,Bronze
M036156,CL0019,Bronze
M036157,CL0040,Bronze
M036158,CL0041,Bronze
M036159,CL0032,Bronze
M036160,CL0013,Silver
M036161,CL0032,Bronze
M036162,CL0044,Silver
M036163,CL0033,Bronze
M036164,CL0040,Gold
M036165,CL0019,Bronze
M036166,CL0020,Silver
M036167,CL0013,Bronze
M036168,CL0020,Gold
M036169,CL0015,Silver
M036170,CL0032,Gold
M036171,CL0030,Bronze
M036172,CL0043,Silver
M036173,CL0028,Bronze
M036174,CL0016,Silver
M036175,CL0011,Gold
M036176,CL0016,Silver
M036177,CL0037,Silver
M036178,CL0033,Silver
M036179,CL0033,Silver
M036180,CL0043,Bronze
M036181,CL0016,Gold
M036182,CL0032,Silver
M036183,CL0015,Gold
M036184,CL0016,Silver
M036185,CL0027,Bronze
M036186,CL0037,Silver
M036187,CL0043,Bronze
M036188,CL0020,Gold
M036189,CL0031,Bronze
M036190,CL0043,Silver
M036191,CL0040,Gold
M036192,CL0037,Bronze
M036193,CL0031,Silver
M036194,CL0020,Silver
M036195,CL0037,Silver
M036196,CL0012,Bronze
M036197,CL0032,Gold
M036198,CL0010,Bronze
M036199,CL0033,Gold
M036200,CL0033,Silver
M036201,CL0010,Bronze
M036202,CL0031,Silver
M036203,CL0015,Silver
M036204,CL0041,Silver
M036205,CL0046,Gold
M036206,CL0020,Gold
M036207,CL0003,Silver
M036208,CL0045,Bronze
M036209,CL0043,Silver
M036210,CL0041,Gold
M036211,CL0024,Silver
M036212,CL0011,Bronze
M036213,CL0050,Bronze
M036214,CL0032,Gold
M036215,CL0024,Bronze
M036216,CL0040,Silver
M036217,CL0037,Silver
M036218,CL0008,Gold
M036219,CL0050,Silver
M036220,CL0033,Gold
M036221,CL0015,Bronze
M036222,CL0001,Gold
M036223,CL0033,Bronze
M036224,CL0033,Bronze
M036225,CL0012,Gold
M036226,CL0032,Silver
M036227,CL0031,Silver
M036228,CL0032,Silver
M036229,CL0050,Gold
M036230,CL0019,Silver
M036231,CL0043,Gold
M036232,CL0020,Silver
M036233,CL0015,Gold
M036234,CL0013,Gold
M036235,CL0050,Silver
M036236,CL0002,Silver
M036237,CL0016,Bronze
M036238,CL0020,Gold
M036239,CL0036,Gold
M036240,CL0027,Silver
M036241,CL0001,Silver
M036242,CL0032,Silver
M036243,CL0043,Bronze
M036244,CL0043,Bronze
M036245,CL0050,Gold
M036246,CL0020,Bronze
M036247,CL0013,Silver
M036248,CL0010,Silver
M036249,CL0043,Bronze
M036250,CL0038,Bronze
M036251,CL0033,Gold
M036252,CL0032,Bronze
M036253,CL0032,Bronze
M036254,CL0032,Silver
M036255,CL0026,Gold
M036256,CL0032,Silver
M036257,CL0016,Silver
M036258,CL0013,Silver
M036259,CL0016,Silver
M036260,CL0050,Bronze
M036261,CL0050,Bronze
M036262,CL0038,Silver
M036263,CL0043,Gold
M036264,CL0012,Gold
M036265,CL0013,Silver
M036266,CL0012,Gold
M036267,CL0010,Bronze
M036268,CL0038,Bronze
M036269,CL0010,Silver
M036270,CL0050,Silver
M036271,CL0034,Bronze
M036272,CL0015,Silver
M036273,CL0042,Bronze
M036274,CL0043,Gold
M036275,CL0033,Silver
M036276,CL0012,Gold
M036277,CL0031,Silver
M036278,CL0033,Gold
M036279,CL0038,Gold
M036280,CL0019,Silver
M036281,CL0043,Silver
M036282,CL0016,Silver
M036283,CL0050,Silver
M036284,CL0013,Bronze
M036285,CL0043,Gold
M036286,CL0013,Silver
M036287,CL0040,Silver
M036288,CL0043,Bronze
M036289,CL0020,Gold
M036290,CL0012,Bronze
M036291,CL0050,Silver
M036292,CL0050,Gold
M036293,CL0040,Bronze
M036294,CL0030,Gold
M036295,CL0013,Silver
M036296,CL0031,Silver
M036297,CL0037,Silver
M036298,CL0013,Silver
M036299,CL0001,Gold
M036300,CL0045,Bronze
M036301,CL0037,Bronze
M036302,CL0037,Bronze
M036303,CL0050,Gold
M036304,CL0032,Silver
M036305,CL0020,Silver
M036306,CL0045,Bronze
M036307,CL0050,Silver
M036308,CL0001,Silver
M036309,CL0020,Bronze
M036310,CL0025,Silver
M036311,CL0012,Bronze
M036312,CL0016,Silver
M036313,CL0003,Bronze
M036314,CL0037,Gold
M036315,CL0012,Gold
M036316,CL0043,Bronze
M036317,CL0033,Silver
M036318,CL0024,Bronze
M036319,CL0042,Silver
M036320,CL0033,Silver
M036321,CL0038,Gold
M036322,CL0043,Silver
M036323,CL0042,Bronze
M036324,CL0040,Silver
M036325,CL0037,Gold
M036326,CL0027,Bronze
M036327,CL0033,Bronze
M036328,CL0033,Bronze
M036329,CL0050,Gold
M036330,CL0032,Gold
M036331,CL0016,Bronze
M036332,CL0032,Bronze
M036333,CL0031,Gold
M036334,CL0032,Silver
M036335,CL0033,Silver
M036336,CL0050,Silver
M036337,CL0019,Bronze
M036338,CL0050,Silver
M036339,CL0040,Bronze
M036340,CL0015,Silver
M036341,CL0019,Silver
M036342,CL0045,Silver
M036343,CL0042,Silver
M036344,CL0013,Gold
M036345,CL0033,Silver
M036346,CL0019,Bronze
M036347,CL0033,Bronze
M036348,CL0015,Bronze
M036349,CL0023,Silver
M036350,CL0030,Bronze
M036351,CL0032,Bronze
M036352,CL0016,Gold
M036353,CL0037,Gold
M036354,CL0042,Silver
M036355,CL0033,Silver
M036356,CL0045,Silver
M036357,CL0041,Silver
M036358,CL0008,Gold
M036359,CL0012,Gold
M036360,CL0036,Silver
M036361,CL0037,Bronze
M036362,CL0050,Bronze
M036363,CL0001,Silver
M036364,CL0016,Bronze
M036365,CL0043,Gold
M036366,CL0043,Silver
M036367,CL0032,Bronze
M036368,CL0032,Bronze
M036369,CL0043,Bronze
M036370,CL0032,Silver
M036371,CL0040,Silver
M036372,CL0050,Silver
M036373,CL0016,Silver
M036374,CL0019,Silver
M036375,CL0050,Silver
M036376,CL0031,Silver
M036377,CL0001,Bronze
M036378,CL0032,Gold
M036379,CL0033,Silver
M036380,CL0016,Bronze
M036381,CL0037,Silver
M036382,CL0016,Silver
M036383,CL0013,Bronze
M036384,CL0016,Silver
M036385,CL0032,Silver
M036386,CL0043,Silver
M036387,CL0032,Silver
M036388,CL0043,Silver
M036389,CL0010,Gold
M036390,CL0027,Silver
M036391,CL0032,Silver
M036392,CL0042,Silver
M036393,CL0033,Bronze
M036394,CL0040,Gold
M036395,CL0020,Bronze
M036396,CL0050,Bronze
M036397,CL0042,Gold
M036398,CL0046,Silver
M036399,CL0016,Silver
M036400,CL0001,Silver
M036401,CL0033,Silver
M036402,CL0032,Silver
M036403,CL0040,Gold
M036404,CL0012,Silver
M036405,CL0033,Silver
M036406,CL0016,Bronze
M036407,CL0032,Gold
M036408,CL0014,Silver
M036409,CL0046,Silver
M036410,CL0015,Silver
M036411,CL0033,Silver
M036412,CL0001,Silver
M036413,CL0014,Gold
M036414,CL0032,Gold
M036415,CL0008,Bronze
M036416,CL0032,Gold
M036417,CL0015,Silver
M036418,CL0037,Silver
M036419,CL0043,Silver
M036420,CL0040,Silver
M036421,CL0010,Silver
M036422,CL0032,Silver
M036423,CL0012,Silver
M036424,CL0031,Silver
M036425,CL0043,Bronze
M036426,CL0008,Silver
M036427,CL0016,Silver
M036428,CL0043,Bronze
M036429,CL0031,Silver
M036430,CL0016,Gold
M036431,CL0050,Silver
M036432,CL0014,Silver
M036433,CL0040,Bronze
M036434,CL0015,Bronze
M036435,CL0050,Bronze
M036436,CL0040,Silver
M036437,CL0019,Bronze
M036438,CL0050,Silver
M036439,CL0013,Gold
M036440,CL0043,Silver
M036441,CL0037,Silver
M036442,CL0015,Silver
M036443,CL0033,Gold
M036444,CL0001,Bronze
M036445,CL0033,Gold
M036446,CL0033,Gold
M036447,CL0031,Silver
M036448,CL0043,Gold
M036449,CL0050,Gold
M036450,CL0032,Gold
M036451,CL0037,Silver
M036452,CL0013,Gold
M036453,CL0050,Silver
M036454,CL0043,Bronze
M036455,CL0050,Bronze
M036456,CL0040,Silver
M036457,CL0020,Silver
M036458,CL0016,Gold
M036459,CL0032,Bronze
M036460,CL0011,Bronze
M036461,CL0033,Silver
M036462,CL0026,Silver
M036463,CL0037,Silver
M036464,CL0033,Silver
M036465,CL0016,Bronze
M036466,CL0037,Bronze
M036467,CL0020,Silver
M036468,CL0016,Bronze
M036469,CL0031,Bronze
M036470,CL0014,Silver
M036471,CL0020,Gold
M036472,CL0016,Silver
M036473,CL0001,Bronze
M036474,CL0019,Silver
M036475,CL0032,Gold
M036476,CL0043,Gold
M036477,CL0015,Gold
M036478,CL0020,Silver
M036479,CL0003,Silver
M036480,CL0011,Silver
M036481,CL0024,Bronze
M036482,CL0032,Silver
M036483,CL0038,Bronze
M036484,CL0040,Silver
M036485,CL0046,Silver
M036486,CL0045,Bronze
M036487,CL0012,Gold
M036488,CL0012,Gold
M036489,CL0032,Silver
M036490,CL0033,Gold
M036491,CL0033,Gold
M036492,CL0032,Bronze
M036493,CL0050,Silver
M036494,CL0032,Gold
M036495,CL0050,Bronze
M036496,CL0050,Silver
M036497,CL0032,Silver
M036498,CL0013,Silver
M036499,CL0020,Bronze
M036500,CL0024,Bronze
M036501,CL0043,Gold
M036502,CL0050,Bronze
M036503,CL0015,Silver
M036504,CL0001,Gold
M036505,CL0043,Bronze
M036506,CL0033,Gold
M036507,CL0038,Gold
M036508,CL0020,Gold
M036509,CL0014,Gold
M036510,CL0016,Gold
M036511,CL0010,Bronze
M036512,CL0030,Gold
M036513,CL0012,Silver
M036514,CL0032,Bronze
M036515,CL0041,Gold
M036516,CL0010,Bronze
M036517,CL0045,Bronze
M036518,CL0013,Bronze
M036519,CL0036,Silver
M036520,CL0016,Silver
M036521,CL0043,Bronze
M036522,CL0001,Gold
M036523,CL0031,Gold
M036524,CL0050,Bronze
M036525,CL0012,Silver
M036526,CL0040,Gold
M036527,CL0037,Bronze
M036528,CL0020,Bronze
M036529,CL0010,Silver
M036530,CL0043,Bronze
M036531,CL0045,Bronze
M036532,CL0013,Gold
M036533,CL0043,Bronze
M036534,CL0043,Silver
M036535,CL0033,Bronze
M036536,CL0040,Silver
M036537,CL0007,Bronze
M036538,CL0032,Bronze
M036539,CL0050,Silver
M036540,CL0040,Silver
M036541,CL0017,Bronze
M036542,CL0033,Gold
M036543,CL0016,Gold
M036544,CL0016,Silver
M036545,CL0015,Bronze
M036546,CL0015,Gold
M036547,CL0032,Silver
M036548,CL0020,Silver
M036549,CL0040,Silver
M036550,CL0043,Silver
M036551,CL0032,Silver
M036552,CL0015,Silver
M036553,CL0050,Gold
M036554,CL0010,Silver
M036555,CL0033,Silver
M036556,CL0016,Bronze
M036557,CL0050,Silver
M036558,CL0020,Bronze
M036559,CL0050,Silver
M036560,CL0050,Silver
M036561,CL0050,Silver
